,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON,FINESS
632,20632,Centre hospitalier de Perpignan,,Perpignan,Occitanie,66000,,+33 4 68 61 66 33,,,Yes,,42.7225002,2.8866527,661931237
633,20633,Centre hospitalier de Pertuis,,,Provence-alpes-côte D'azur,,,+33 4 42 33 50 00,,,Yes,,43.6949602,5.4985367,751931237
634,20634,Centre hospitalier de Pithiviers,,Pithiviers,Centre-val De Loire,45300,,+33 2 38 32 31 31,,,Yes,,48.1701477,2.2505397,451931237
635,20635,Centre hospitalier de Plaisir-Site Mansart,,Plaisir,Île-de-france,78370,,+33 1 30 79 57 57,,,,,48.8260147,1.9440443,781931237
636,20636,Centre hospitalier de Plaisir-Site Marc Laurent,,Plaisir,Île-de-france,78370,,,,,,,48.8254778,1.9451604,781931237
637,20637,Centre hospitalier de Pont-à-Mousson,,Pont-à-Mousson,Grand Est,54700,,+33 3 83 80 20 00,,,Yes,,48.906003,6.0511471,541931237
638,20638,Centre hospitalier de Pontarlier,,Pontarlier,Bourgogne-franche-comté,25300,,+33 3 81 38 54 54,,,Yes,,46.9002053,6.3609191,251931237
639,20639,Centre hospitalier de Provins,,Provins,Île-de-france,77160,,+33 1 64 60 40 00,,,Yes,,48.5463066,3.3016196,771931237
640,20640,Centre hospitalier de Périgueux,,Périgueux,Nouvelle-aquitaine,24000,,+33 5 53 45 25 25,,,Yes,,45.1945529,0.7313351,241931237
641,20641,Centre hospitalier de Pézenas,,Pézenas,Occitanie,34120,,,,,,,43.4600235,3.4179494,341931237
642,20642,Centre hospitalier de Quimperlé,,Quimperlé,Bretagne,29300,,+33 2 98 96 60 00,,,Yes,,47.8689242,-3.5576552,291931237
643,20643,Centre hospitalier de Rochefort,,Rochefort,Nouvelle-aquitaine,17300,,+33 5 46 88 50 50,,,Yes,,45.9683527,-0.966709,171931237
644,20644,Centre hospitalier de Rodez,,Rodez,Occitanie,12000,,+33 5 65 55 12 12,,,Yes,,44.3619279,2.5493632,121931237
645,20645,Centre hospitalier de Romorantin-Lanthenay,Rue des Capucins 96,Romorantin-Lanthenay,Centre-val De Loire,41200,,+33 2 54 88 33 00,,,Yes,,47.3560874,1.7340662,411931237
646,20646,Centre hospitalier de Roubaix,,Roubaix,Hauts-de-france,59100,,+33 3 20 99 31 31,,,Yes,,50.6779121,3.1745263,591931237
647,20647,Centre hospitalier de Royan,,Vaux-sur-Mer,Nouvelle-aquitaine,17640,,+33 5 46 39 52 52,,,Yes,,45.633994,-1.0616358,171931237
648,20648,Centre hospitalier de Ruffec,,Ruffec,Nouvelle-aquitaine,16700,,+33 5 45 29 50 00,,,Yes,,46.0284391,0.1946104,161931237
649,20649,Centre hospitalier de Saint-Affrique,,,Occitanie,,,+33 5 65 49 70 22,,,Yes,,43.9593114,2.8745982,751931237
650,20650,Centre hospitalier de Saint-Amand-Montrond,Avenue Jean Jaurès 44,Saint-Amand-Montrond,Centre-val De Loire,18200,,+33 2 48 63 25 25,,,Yes,,46.7256937,2.4943766,181931237
651,20651,Centre hospitalier de Saint-Calais,,Saint-Calais,Pays De La Loire,72120,,+33 2 43 63 64 65,,,Yes,,47.9180707,0.743417,721931237
652,20652,Centre hospitalier de Saint-Céré,,Saint-Céré,Occitanie,46400,,+33 5 65 10 40 00,,,Yes,,44.8624221,1.8866084,461931237
653,20653,Centre hospitalier de Saint-Jean-d'Angely,Avenue du Port 18,Saint-Jean-d'Angély,Nouvelle-aquitaine,17400,,+33 5 46 59 50 50,,,Yes,,45.9460458,-0.5307636,171931237
654,20654,Centre hospitalier de Saint-Jean-de-Maurienne,,Saint-Jean-de-Maurienne,Auvergne-rhône-alpes,73300,,+33 4 79 20 60 20,,,Yes,,45.2770438,6.3422884,731931237
655,20655,Centre hospitalier de Saint-Junien,Rue Châteaubriand 12,Saint-Junien,Nouvelle-aquitaine,87200,,+33 5 55 43 50 00,,,Yes,,45.888154,0.897854,871931237
656,20656,Centre hospitalier de Saint-Malo,Rue de la Marne 1,Saint-Malo,Bretagne,35400,,+33 2 99 21 21 21,,,Yes,,48.6399287,-2.0072371,351931237
657,20657,Centre hospitalier de Saint-Méen le Grand,,Saint-Méen-le-Grand,Bretagne,35290,,+33 2 99 09 88 88,,,,,48.186078,-2.20232,351931237
658,20658,Centre hospitalier de Saint-Palais,,Saint-Palais,Nouvelle-aquitaine,64120,,+33 5 59 65 45 35,,,Yes,,43.3263326,-1.0266192,641931237
659,20659,Centre hospitalier de Saint-Quentin,,Saint-Quentin,Hauts-de-france,02100,,+33 3 23 06 71 71,,,Yes,,49.8618238,3.270086,021931237
660,20660,Centre hospitalier de Sainte-Foy-la-Grande,,Sainte-Foy-la-Grande,Nouvelle-aquitaine,33220,,+33 5 57 41 96 96,,,Yes,,44.8425134,0.2214481,331931237
661,20661,Centre hospitalier de Saintonge,Boulevard Ambroise Paré 11,Saintes,Nouvelle-aquitaine,17100,,+33 5 46 95 15 15,,,Yes,,45.7456996,-0.6572275,171931237
662,20662,Centre hospitalier de Salon-de-Provence,,Salon-de-Provence,Provence-alpes-côte D'azur,13300,,+33 4 90 44 91 44,,,Yes,,43.6408028,5.1030138,131931237
663,20663,Centre hospitalier de Sambre-Avesnois,Boulevard Louis Pasteur 13,Maubeuge,Hauts-de-france,59600,,+33 3 27 69 43 43,,,Yes,,50.2782132,3.95791,591931237
664,20664,Centre hospitalier de Sarlat,,Sarlat-la-Canéda,Nouvelle-aquitaine,24200,,+33 5 53 31 75 75,,,Yes,,44.9004235,1.2217288,241931237
665,20665,Centre hospitalier de Sault,,Sault,Provence-alpes-côte D'azur,84390,,+33 4 90 64 19 00,,,No,,44.0937586,5.4162705,841931237
666,20666,Centre hospitalier de Sedan,,Sedan,Grand Est,08200,,+33 3 24 22 80 00,,,Yes,,49.705814,4.939293,081931237
667,20667,Centre hospitalier de Senlis,,,Hauts-de-france,,,+33 3 44 21 70 00,,,Yes,,49.197882,2.5744427,751931237
668,20668,Centre hospitalier de Sens,,Sens,Bourgogne-franche-comté,89100,,+33 3 86 86 15 15,,,Yes,,48.1921619,3.2964747,891931237
669,20669,Centre hospitalier de Sierentz,,Sierentz,Grand Est,68510,,+33 3 89 26 60 00,,,No,,47.6511838,7.4603767,681931237
670,20670,Centre hospitalier de Soissons,,Soissons,Hauts-de-france,02200,,+33 3 23 75 70 70,,,Yes,,49.3686545,3.3356069,021931237
671,20671,Centre hospitalier de Thouars,,Thouars,Nouvelle-aquitaine,79100,,+33 5 49 66 50 42,,,limited,,46.9719996,-0.184819,791931237
672,20672,Centre hospitalier de Tourcoing,,Tourcoing,Hauts-de-france,59200,,+33 3 20 69 49 49,,,Yes,,50.748005,3.1808049,591931237
673,20673,Centre hospitalier de Tournus - Romenay,,Tournus,Bourgogne-franche-comté,71700,,+33 3 85 27 47 67,,,No,,46.5665862,4.8921226,711931237
674,20674,Centre hospitalier de Troyes,,Troyes,Grand Est,10000,,+33 3 25 49 49 49,,,Yes,,48.2799096,4.0684557,101931237
675,20675,Centre hospitalier de Tulle,Place Docteur Maschat 3,Tulle,Nouvelle-aquitaine,19000,,+33 5 55 29 79 00,,,Yes,,45.2725395,1.771253,191931237
676,20676,Centre hospitalier de Vaison-la-Romaine,,Vaison-la-Romaine,Provence-alpes-côte D'azur,84110,,+33 4 90 36 04 58,,,Yes,,44.2399022,5.0750226,841931237
677,20677,Centre hospitalier de Valréas,,Valréas,Provence-alpes-côte D'azur,84600,,+33 4 90 28 51 51,,,Yes,,44.3827739,4.9908099,841931237
678,20678,Centre hospitalier de Vendôme-Montoire,,Vendôme,Centre-val De Loire,41100,,+33 2 54 23 33 33,,,,,47.7940232,1.0646844,411931237
679,20679,Centre hospitalier de Versailles,,Le Chesnay-Rocquencourt,Île-de-france,78150,,+33 1 39 63 91 33,,,Yes,,48.8299463,2.122778,781931237
680,20680,Centre hospitalier de Vesoul,Avenue René Heymes 2,Vesoul,Bourgogne-franche-comté,70000,,+33 3 84 96 60 60,,,Yes,,47.6351127,6.1371884,701931237
681,20681,Centre hospitalier de Vierzon,,Vierzon,Centre-val De Loire,18100,,+33 2 48 52 33 33,,,Yes,,47.2283008,2.0514432,181931237
682,20682,Centre hospitalier de Ville-Évrard,,Saint-Denis,Île-de-france,93200,,,,,,,48.9374016,2.3738784,931931237
683,20683,Centre hospitalier de Villefranche de Rouergue - Site de Saint-Alain,,Villefranche-de-Rouergue,Occitanie,12200,,,,,No,,44.3546653,2.0360567,121931237
684,20684,Centre hospitalier de Villefranche-de-Rouergue - Site de Ruhle,,Villefranche-de-Rouergue,Occitanie,12200,,,,,,,44.3840688,2.0303059,121931237
685,20685,Centre hospitalier de Villefranche-de-Rouergue - Site de la Chartreuse,,Villefranche-de-Rouergue,Occitanie,12200,,+33 5 65 65 30 00,,,Yes,,44.3437638,2.0317108,121931237
686,20686,Centre hospitalier de Vire,,Vire Normandie,Normandie,14500,,+33 2 31 67 47 47,,,Yes,,48.8372723,-0.8857157,141931237
687,20687,Centre hospitalier de Voiron,,Voiron,Auvergne-rhône-alpes,38500,,+33 4 76 67 14 91,,,Yes,,45.3681573,5.5955191,381931237
688,20688,Centre hospitalier de l'Arrondissement de Montreuil-sur-Mer,Route Départementale 140,Rang-du-Fliers,Hauts-de-france,62180,,+33 3 21 89 46 25,,,Yes,,50.4156606,1.6606522,621931237
689,20689,Centre hospitalier de l'Estran,,Pontorson,Normandie,50170,,,,,,,48.5516626,-1.5207857,501931237
690,20690,Centre hospitalier de l'Ouest Guyanais,,Saint-Laurent-du-Maroni,,97320,,+594 594 34 88 88,,,Yes,,5.4873487,-54.0219364,971931237
691,20691,Centre hospitalier de l'agglomération montargoise,,Amilly,Centre-val De Loire,45200,,+33 2 38 95 91 11,,,Yes,,47.9945485,2.7749607,451931237
692,20692,Centre hospitalier de la Ciotat,,La Ciotat,Provence-alpes-côte D'azur,13600,,+33 4 42 08 76 00,,,Yes,,43.1791292,5.6086769,131931237
693,20693,Centre hospitalier de la Côte Basque - Site Cam de Prats,,Bayonne,Nouvelle-aquitaine,64100,,,,,,,43.4851035,-1.4659903,641931237
694,20694,Centre hospitalier de la Côte Basque - Site de Saint-Leon,Avenue Interne Jacques Loëb 13,Bayonne,Nouvelle-aquitaine,64100,,+33 5 59 44 35 35,,,Yes,,43.4824909,-1.4786213,641931237
695,20695,Centre hospitalier de la Dracénie,Route de Montferrat nan,Draguignan,Provence-alpes-côte D'azur,83300,,+33 4 94 60 50 00,,,Yes,,43.5483285,6.4457772,831931237
696,20696,Centre hospitalier de la Haute Côte-d'Or,,Vitteaux,Bourgogne-franche-comté,21350,,+33 3 80 33 91 91,,,,,47.3972536,4.5399327,211931237
697,20697,Centre hospitalier de la Risle,Route de Lisieux 64,Pont-Audemer,Normandie,27500,,+33 2 32 41 64 64,,,Yes,,49.3478111,0.5130262,271931237
698,20698,Centre hospitalier de la Région de Saint-Omer,,,Hauts-de-france,,,+33 3 21 88 70 00,,,Yes,,50.7025571,2.2479368,751931237
699,20699,Centre hospitalier de l’Austreberthe,Rue Pierre et Marie Curie 17,Barentin,Normandie,76360,,+33 2 35 92 82 82,,,No,,49.541599,0.9533363,761931237
700,20700,Centre hospitalier de l’Estran,,Avranches,Normandie,50300,,+33 2 33 60 72 00,,,,,48.6854704,-1.3529877,501931237
701,20701,Centre hospitalier de l’Ouest Vosgien - Site de Neufchâteau,,Neufchâteau,Grand Est,88300,,+33 3 29 94 80 00,,,Yes,,48.3676161,5.7089794,881931237
702,20702,Centre hospitalier des Charmes,,Paray-le-Monial,Bourgogne-franche-comté,71600,,+33 3 85 81 80 00,,,Yes,,46.4656786,4.1069354,711931237
703,20703,Centre hospitalier des Escartons,,Briançon,Provence-alpes-côte D'azur,05100,,+33 4 92 25 25 25,,,Yes,,44.9065737,6.6319471,051931237
704,20704,Centre hospitalier des Mureaux,,Les Mureaux,Île-de-france,78130,,+33 1 30 91 85 00,,,,,48.9873854,1.9331116,781931237
705,20705,Centre hospitalier des Pays de Morlaix,,Morlaix,Bretagne,29600,,+33 2 98 62 61 60,,,Yes,,48.5742219,-3.8290998,291931237
706,20706,Centre hospitalier des Quinze-Vingts,,Paris,Île-de-france,75012,,+33 1 40 02 15 20,,,Yes,,48.8514645,2.3714152,751931237
707,20707,Centre hospitalier des Trois-Îlets,,,,,,+596 5 96 66 30 00,,,,,14.538419,-61.0348225,751931237
708,20708,Centre hospitalier des vallées de l’Ariège - Site de Foix,,Saint-Jean-de-Verges,Occitanie,09000,,+33 5 61 03 30 30,,,Yes,,43.0272398,1.619345,091931237
709,20709,Centre hospitalier du Bassin de Thau,,Sète,Occitanie,34200,,+33 4 67 46 57 57,,,Yes,,43.4064895,3.6670303,341931237
710,20710,Centre hospitalier du Belvédère,Rue Louis Pasteur 72,Mont-Saint-Aignan,Normandie,76130,,,,,,,49.4577607,1.0824289,761931237
711,20711,Centre hospitalier du Blanc,,,Centre-val De Loire,,,+33 2 54 28 28 28,,,Yes,,46.633678,1.05919,751931237
712,20712,Centre hospitalier du Bois-Petit,,Sotteville-lès-Rouen,Normandie,76300,,,,,,,49.4135524,1.0845719,761931237
713,20713,Centre hospitalier du Centre Bretagne - Centre de rééducation fonctionnelle,,Plémet,Bretagne,22210,,,,,,,48.1712175,-2.5993855,221931237
714,20714,Centre hospitalier du Centre-Bretagne,,Noyal-Pontivy,Bretagne,56920,,+33 2 97 79 00 00,,,Yes,,48.0862938,-2.9157514,561931237
715,20715,Centre hospitalier du Chinonais,,,Centre-val De Loire,,,+33 2 47 93 75 15,,,Yes,,47.1889177,0.291422,751931237
716,20716,Centre hospitalier du Forez,,Feurs,Auvergne-rhône-alpes,42110,,+33 4 77 27 54 54,,,Yes,,45.7469109,4.2205215,421931237
717,20717,Centre hospitalier du François,,,,,,+596 596 30 10 99,,,,,14.6255095,-60.9043751,751931237
718,20718,Centre hospitalier du Grand Large,,Saint-Valery-en-Caux,Normandie,76460,,,,,,,49.8675003,0.7080434,761931237
719,20719,Centre hospitalier du Pays d'Aix,Avenue des Tamarys nan,Aix-en-Provence,Provence-alpes-côte D'azur,13100,,+33 4 42 33 50 00,,,Yes,,43.5349583,5.4417897,131931237
720,20720,Centre hospitalier du Pays d'Apt,,,Provence-alpes-côte D'azur,,,+33 4 90 04 33 00,,,Yes,,43.875441,5.3840108,751931237
721,20721,Centre hospitalier du Rouvray,Rue Paul Eluard 4,,Normandie,,,+33 2 32 95 12 34,,,,,49.4002661,1.0995619,751931237
722,20722,Centre hospitalier du Sud-Charente,,Barbezieux-Saint-Hilaire,Nouvelle-aquitaine,16300,,+33 5 45 78 78 00,,,Yes,,45.4742261,-0.1408333,161931237
723,20723,Centre hospitalier du Tonnerrois,,Tonnerre,Bourgogne-franche-comté,89700,,+33 3 86 54 33 00,,,Yes,,47.8575734,3.9782188,891931237
724,20724,Centre hospitalier d’Auxerre,,Auxerre,Bourgogne-franche-comté,89000,,+33 3 86 48 48 48,,,Yes,,47.8063897,3.5572565,891931237
725,20725,Centre hospitalier en Pays d'Olmes,,Lavelanet,Occitanie,09300,,+33 5 61 65 78 78,,,Yes,,42.9282234,1.8602077,091931237
726,20726,Centre hospitalier intercommunal André Grégoire,,Romainville,Île-de-france,93230,,+33 1 49 20 30 40,,,Yes,,48.8784526,2.4517257,931931237
727,20727,Centre hospitalier intercommunal Caux-Vallée de Seine,,Lillebonne,Normandie,76170,,+33 2 35 39 36 36,,,Yes,,49.5190136,0.5418606,761931237
728,20728,Centre hospitalier intercommunal Fréjus Saint-Raphaël,,Fréjus,Provence-alpes-côte D'azur,83600,,+33 4 94 40 21 21,,,Yes,,43.4379084,6.7548481,831931237
729,20729,Centre hospitalier intercommunal Lys Hyrôme,,Lys-Haut-Layon,Pays De La Loire,49310,,+33 2 41 75 80 36,,,,,47.1453289,-0.5405469,491931237
730,20730,Centre hospitalier intercommunal Redon-Carentoir,Avenue Étienne Gascon 8,Redon,Bretagne,35600,,+33 2 99 71 71 71,,,Yes,,47.6530269,-2.0807345,351931237
731,20731,Centre hospitalier intercommunal Robert Ballanger,,Villepinte,Île-de-france,93420,,+33 1 49 36 71 23,,,Yes,,48.9557125,2.518623,931931237
732,20732,Centre hospitalier intercommunal de Cavaillon-Lauris,,,Provence-alpes-côte D'azur,,,+33 4 90 78 85 00,,,Yes,,43.8413849,5.0373259,751931237
733,20733,Centre hospitalier intercommunal de Cornouaille,Avenue Yves Thépot 14,Quimper,Bretagne,29000,,+33 2 98 52 60 60,,,Yes,,47.9875037,-4.0975146,291931237
734,20734,Centre hospitalier intercommunal de Créteil,,Créteil,Île-de-france,94000,,+33 1 45 17 50 00,,,Yes,,48.7961978,2.4637099,941931237
735,20735,Centre hospitalier intercommunal de Poissy,,Poissy,Île-de-france,78300,,+33 1 39 27 40 50,,,Yes,,48.9205947,2.0213849,781931237
736,20736,Centre hospitalier intercommunal de Saint-Germain-en-Laye,Rue Armagis 20,Saint-Germain-en-Laye,Île-de-france,78100,,+33 1 39 27 40 50,,,Yes,,48.8979273,2.0827192,781931237
737,20737,Centre hospitalier intercommunal de la Lauter,,,Grand Est,,,+33 3 88 54 11 11,,,Yes,,49.040552,7.9301052,751931237
738,20738,Centre hospitalier intercommunal du Pays de Cognac,,Châteaubernard,Nouvelle-aquitaine,16100,,+33 5 45 80 15 15,,,Yes,,45.6838914,-0.2991059,161931237
739,20739,Centre hospitalier privé du Montgardé,,Aubergenville,Île-de-france,78410,,+33 1 30 95 52 00,,,Yes,,48.9561824,1.8464289,781931237
740,20740,Centre hospitalier régional universitaire Jean Minjoz,,Besançon,Bourgogne-franche-comté,25000,,+33 3 81 66 81 66,,,Yes,,47.2276931,5.9631062,251931237
741,20741,Centre hospitalier spécialisé,,Auch,Occitanie,32000,,,,,,,43.6432898,0.593787,321931237
742,20742,Centre hospitalier spécialisé d'Yzeure,,Yzeure,Auvergne-rhône-alpes,03400,,+33 4 70 20 33 33,,,No,,46.5784048,3.3439656,031931237
743,20743,Centre hospitalier spécialisé de Bassens,,Bassens,Auvergne-rhône-alpes,73000,,,,,,,45.5757202,5.9360086,731931237
744,20744,Centre hospitalier spécialisé de Fains-Véel,Rue de Bar 36,Fains-Véel,Grand Est,55000,,+33 3 29 76 86 86,,,,,48.7898899,5.1270368,551931237
745,20745,Centre hospitalier spécialisé de Sarreguemines,,Sarreguemines,Grand Est,57200,,+33 3 87 27 98 00,,,No,,49.0992739,7.082683,571931237
746,20746,Centre hospitalier universitaire Amiens Picardie,,Pont-de-Metz,Hauts-de-france,80480,,,,,,,49.873647,2.254567,801931237
747,20747,Centre hospitalier universitaire de Limoges,Avenue Martin Luther King 2,Limoges,Nouvelle-aquitaine,87000,,+33 5 55 05 55 55,,,Yes,,45.8142021,1.2323441,871931237
748,20748,Centre hospitalier universitaire de Nice,,Nice,Provence-alpes-côte D'azur,06000,,+33 4 92 03 77 77,,,Yes,,43.7249415,7.2800804,061931237
749,20749,Centre hospitalier Émile Durkheim,,Golbey,Grand Est,88190,,+33 3 29 68 15 15,,,No,,48.195313,6.4326708,881931237
750,20750,Centre hospitalier Émile Roux,,Espaly-Saint-Marcel,Auvergne-rhône-alpes,43000,,+33 4 71 04 32 10,,,Yes,,45.050816,3.8757935,431931237
751,20751,Centre hostipalier Psychiatrique Sainte-Marie,,Clermont-Ferrand,Auvergne-rhône-alpes,63000,,,,,,,45.778892,3.0753145,631931237
752,20752,Centre hostpitalier Saint-Egrève,,Grenoble,Auvergne-rhône-alpes,38000,,,,,,,45.1866419,5.7202194,381931237
753,20753,Centre infantile Raymond Lerch,,Le Havre,Normandie,76600,,,,,,,49.503707,0.1260293,761931237
754,20754,Centre local hospitalier Saint-Joseph,Les Rivières nan,Combourg,Bretagne,35270,,+33 2 99 73 05 34,,,No,,48.409685,-1.724287,351931237
755,20755,Centre medical spectateurs,Rue de Laigné 445,Le Mans,Pays De La Loire,72100,,,,,,,47.9541361,0.2116133,721931237
756,20756,Centre municipal de santé,Rue du Général Leclerc 18,Corbeil-Essonnes,Île-de-france,91100,,+33 1 60 89 74 33,,,,,48.6125945,2.4748593,911931237
757,20757,Centre municipal de santé Pierre Rouquès,,Vitry-sur-Seine,Île-de-france,94400,,,,,No,,48.7936607,2.3926652,941931237
758,20758,Centre médical,,,Bretagne,,,,,,,,47.518165,-2.580971,751931237
759,20759,Centre médical Claude Bernard,,Élancourt,Île-de-france,78990,,,,,No,,48.763547,1.955771,781931237
760,20760,Centre médical de l'Argentière,Route du Pont Grizon 980,Aveize,Auvergne-rhône-alpes,69610,,,,,,,45.6887832,4.4544746,691931237
761,20761,Centre médical du Hantz,,Saulxures,Grand Est,67420,,,,,,,48.3986698,7.1267091,671931237
762,20762,Centre médical et pédagogique de Rennes Beaulieu,,Rennes,Bretagne,35700,,+33 2 99 25 19 19,,,,,48.1226769,-1.6385265,351931237
763,20763,Centre médical pédagogique,,Varennes-Jarcy,Île-de-france,91480,,,,,,,48.67727,2.560025,911931237
764,20764,Centre médico psychologique Lucien Clarac,,,Occitanie,,,,,,,,42.9829527,1.1443955,751931237
765,20765,Centre médico-chirurgical Floréal,Rue Floréal 40,Bagnolet,Île-de-france,93170,,+33 1 48 97 72 00,,,Yes,,48.8781898,2.4311202,931931237
766,20766,Centre médico-psycho-pédagogique du Glandier,,Beyssac,Nouvelle-aquitaine,19230,,,,,No,,45.3660459,1.4484049,191931237
767,20767,Centre médico-psychologique - Hôpital de jour,Rue du Stade 1,Segré-en-Anjou Bleu,Pays De La Loire,49500,,+33 2 41 80 76 21,,,,,47.673279,-0.887644,491931237
768,20768,Centre médico-psychologique - Unité pour soins intensifs psychiatriques - Hôpital de jour Maxéville,,Maxéville,Grand Est,54320,,,,,,,48.7129241,6.1611297,541931237
769,20769,Centre médico-psychologique La Pommeraie,,Plaisir,Île-de-france,78370,,+33 1 30 55 34 59,,,,,48.8249018,1.9490437,781931237
770,20770,Centre médico-social,Rue Saint-Claude 36,Livry-Gargan,Île-de-france,93190,,,,,,,48.9207317,2.5451753,931931237
771,20771,Centre of Radiology Olivier Leguay,,,,,,,,,,,16.2518668,-61.5903062,751931237
772,20772,Centre post-cure de la Métairie,,Paris,Île-de-france,75020,,,,,,,48.8735963,2.3860482,751931237
773,20773,Centre psychothérapique Camille Claudel,,Béziers,Occitanie,34500,,,,,,,43.3447285,3.2404278,341931237
774,20774,Centre spécialisé du Haut-Languedoc,,,Occitanie,,,+33 4 67 97 43 00,,,,,43.487475,2.7657467,751931237
775,20775,Centre thérapeutique de jour,,Colmar,Grand Est,68000,,,,,,,48.0755782,7.329875,681931237
776,20776,Château Le Moine,,Cenon,Nouvelle-aquitaine,33150,,,,,,,44.84767,-0.529939,331931237
777,20777,Château de la Vernede - Centre de soin de suite et de réadaptation,,Conques-sur-Orbiel,Occitanie,11600,,,,,,,43.2644934,2.4048836,111931237
778,20778,Clinique,,Brétigny-sur-Orge,Île-de-france,91220,,,,,,,48.615198,2.303532,911931237
779,20779,"Clinique ""Château Caradoc""",,Bayonne,Nouvelle-aquitaine,64100,,,,,No,,43.5016554,-1.4602016,641931237
780,20780,Clinique Aguiléra,Rue de l'Estagnas 2,Biarritz,Nouvelle-aquitaine,64200,,+33 8 25 13 50 64,,,Yes,,43.4850145,-1.5401687,641931237
781,20781,Clinique Alleray Labrouste,,Paris,Île-de-france,75015,,,,,,,48.8325587,2.306735,751931237
782,20782,Clinique Ambroise Paré,Rue Marie Marvingt 2,Nancy,Grand Est,54100,,+33 8 26 66 66 56,,,,,48.7019591,6.1405957,541931237
783,20783,Clinique Ambroise Paré,,Thionville,Grand Est,57100,,,,,No,,49.3603642,6.1541274,571931237
784,20784,Clinique Ambroise Paré,nan 4,Lille,Hauts-de-france,59800,,+33826204700,,,,,50.6491385,3.0857646,591931237
785,20785,Clinique Ambroise Paré,Route de Saint-Simon 387,Toulouse,Occitanie,31100,,+33 8 26 30 19 19,,,Yes,,43.5901482,1.4137634,311931237
786,20786,Clinique Anne d'Artois,Rue Émile Basly 100,Béthune,Hauts-de-france,62400,,+33 826 200 110,,,Yes,,50.5400381,2.631676,621931237
787,20787,Clinique Arago,Rue Raymond Losserand 187,Paris,Île-de-france,75014,,+33 1 44 08 04 00,,,No,,48.8290952,2.3106578,751931237
788,20788,Clinique Atlantis,,Nice,Provence-alpes-côte D'azur,06000,,,,,,,43.70262,7.2528695,061931237
789,20789,Clinique Beau Soleil,Avenue de Lodève 119,Montpellier,Occitanie,34070,,+33 4 67 75 99 99,,,Yes,,43.6103812,3.849778,341931237
790,20790,Clinique Belharra,,Bayonne,Nouvelle-aquitaine,64100,,+33 8 26 96 64 64,,,Yes,,43.4781522,-1.4528963,641931237
791,20791,Clinique Belledonne,,Saint-Martin-d'Hères,Auvergne-rhône-alpes,38400,,+33 4 38 38 02 02,,,,,45.1866592,5.7611337,381931237
792,20792,Clinique Bethanie,,Talence,Nouvelle-aquitaine,33400,,+33 5 56 84 81 00,,,,,44.8058405,-0.5985653,331931237
793,20793,Clinique Blomet,,Paris,Île-de-france,75015,,,,,,,48.839487,2.295048,751931237
794,20794,Clinique Bon secours,Avenue du Maréchal Foch 67,Le Puy-en-Velay,Auvergne-rhône-alpes,43000,,,,,,,45.033362,3.8883269,431931237
795,20795,Clinique Bonnefon,Avenue Carnot 45,Alès,Occitanie,30100,,+33 8 26 20 73 30,,,Yes,,44.121468,4.0879053,301931237
796,20796,Clinique Bouchard,Rue du Docteur Escat 77,Marseille,Provence-alpes-côte D'azur,13006,,,,,,,43.2824317,5.3806445,131931237
797,20797,Clinique Bretéché,,Nantes,Pays De La Loire,44000,,+33 8 90 71 07 11,,,,,47.2257105,-1.5460906,441931237
798,20798,Clinique Bénigne Joly,,Talant,Bourgogne-franche-comté,21240,,,,,,,47.3345624,5.0092809,211931237
799,20799,Clinique Capio La Croix du Sud,Chemin de Ribaute 52,Quint-Fonsegrives,Occitanie,31130,,+33 8 06 23 32 33,,,Yes,,43.5836399,1.5080489,311931237
800,20800,Clinique Cave,Boulevard Montauriol nan,Montauban,Occitanie,82000,,,,,,,44.0115924,1.3626683,821931237
801,20801,Clinique Champ Fleuri,,Décines-Charpieu,Auvergne-rhône-alpes,69150,,,,,,,45.7698701,4.9580218,691931237
802,20802,Clinique Champeau Méditérannée,Avenue Enseigne Albertini nan,Béziers,Occitanie,34500,,+33 4 67 09 19 20,,,,,43.346024,3.226909,341931237
803,20803,Clinique Chantecler,Avenue des Poilus 240,Marseille,Provence-alpes-côte D'azur,13012,,,,,,,43.3177852,5.4598915,131931237
804,20804,Clinique Charcot,Rue du Commandant Charcot nan,Lyon,Auvergne-rhône-alpes,69005,,+33472326868,,,,,45.749779,4.796317,691931237
805,20805,Clinique Chirurgicale Victor Hugo,,Paris,Île-de-france,75116,,,,,,,48.8713364,2.2914783,751931237
806,20806,Clinique Château d'Aufrery,,Pin-Balma,Occitanie,31130,,,,,,,43.6115953,1.526016,311931237
807,20807,Clinique Claude Bernard,Avenue Louis Armand 9,Ermont,Île-de-france,95120,,+33 1 30 72 34 34,,,Yes,,48.9807205,2.2630427,951931237
808,20808,Clinique Claude Bernard,,Metz,Grand Est,57070,,+33 8 26 30 66 66,,,Yes,,49.1141956,6.2117602,571931237
809,20809,Clinique Claude Bernard,,Albi,Occitanie,81000,,+33 5 63 77 77 63,,,Yes,,43.9306544,2.1633243,811931237
810,20810,Clinique Clément Drevon,,Dijon,Bourgogne-franche-comté,21000,,,,,,,47.3127364,5.0435698,211931237
811,20811,Clinique Convert,,Bourg-en-Bresse,Auvergne-rhône-alpes,01000,,+33 4 74 45 64 45,,,Yes,,46.210928,5.252698,011931237
812,20812,Clinique Croix Saint-Michel du docteur Boyé,Avenue Charles De Gaulle 40,Montauban,Occitanie,82000,,,,,,,44.0101829,1.3669081,821931237
